Year,LocationID,LocationName,Geography_Type,County,DataSource,Category,Measure,Short_Question_Text,MeasureId,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,TotalPop18plus,TotalPopulation,Latitude,Longitude
2023,19806,19806,ZCTA,New Castle,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,13.6,12.0,15.2,%,Crude prevalence,8977,10083,39.7625423,-75.5632982
2023,19806,19806,ZCTA,New Castle,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,10.8,9.6,12.1,%,Crude prevalence,8977,10083,39.7625423,-75.5632982
2023,19807,19807,ZCTA,New Castle,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,12.8,11.2,14.6,%,Crude prevalence,6615,8089,39.7965002,-75.6128401
2023,19807,19807,ZCTA,New Castle,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,11.5,10.1,12.9,%,Crude prevalence,6615,8089,39.7965002,-75.6128401
2023,19807,19807,ZCTA,New Castle,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,10.7,9.5,12.1,%,Crude prevalence,6615,8089,39.7965002,-75.6128401
2023,19808,19808,ZCTA,New Castle,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,15.7,13.9,17.5,%,Crude prevalence,31618,39285,39.7376151,-75.6670572
2023,19808,19808,ZCTA,New Castle,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,14.4,12.9,16.1,%,Crude prevalence,31618,39285,39.7376151,-75.6670572
2023,19808,19808,ZCTA,New Castle,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,12.0,10.7,13.4,%,Crude prevalence,31618,39285,39.7376151,-75.6670572
2023,19809,19809,ZCTA,New Castle,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,16.0,14.1,18.0,%,Crude prevalence,11773,14658,39.7566739,-75.5010351
2023,19809,19809,ZCTA,New Castle,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,15.2,13.5,16.9,%,Crude prevalence,11773,14658,39.7566739,-75.5010351
2023,19809,19809,ZCTA,New Castle,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,12.0,10.7,13.4,%,Crude prevalence,11773,14658,39.7566739,-75.5010351
2023,19810,19810,ZCTA,New Castle,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,14.2,12.6,15.9,%,Crude prevalence,20500,25270,39.818682,-75.5061826
2023,19810,19810,ZCTA,New Castle,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,13.3,11.8,14.8,%,Crude prevalence,20500,25270,39.818682,-75.5061826
2023,19810,19810,ZCTA,New Castle,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,11.3,10.1,12.6,%,Crude prevalence,20500,25270,39.818682,-75.5061826
2023,19930,19930,ZCTA,Sussex,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,12.9,11.2,14.6,%,Crude prevalence,2503,2657,38.5528625,-75.069397
2023,19930,19930,ZCTA,Sussex,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,9.1,8.0,10.2,%,Crude prevalence,2503,2657,38.5528625,-75.069397
2023,19930,19930,ZCTA,Sussex,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,11.6,10.3,13.0,%,Crude prevalence,2503,2657,38.5528625,-75.069397
2023,19931,19931,ZCTA,Sussex,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,27.6,23.9,31.6,%,Crude prevalence,217,258,38.569298,-75.6104506
2023,19931,19931,ZCTA,Sussex,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,16.3,14.3,18.4,%,Crude prevalence,217,258,38.569298,-75.6104506
2023,19931,19931,ZCTA,Sussex,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,19.3,17.1,21.8,%,Crude prevalence,217,258,38.569298,-75.6104506
2023,19933,19933,ZCTA,Sussex,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,23.8,21.1,26.6,%,Crude prevalence,7377,9784,38.7330183,-75.603361
2023,19933,19933,ZCTA,Sussex,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,15.9,14.1,17.8,%,Crude prevalence,7377,9784,38.7330183,-75.603361
2023,19933,19933,ZCTA,Sussex,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,16.1,14.4,18.0,%,Crude prevalence,7377,9784,38.7330183,-75.603361
2023,19934,19934,ZCTA,Sussex,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,19.3,17.1,21.6,%,Crude prevalence,10977,14243,39.0847274,-75.6273547
2023,19934,19934,ZCTA,Sussex,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,16.8,15.0,18.8,%,Crude prevalence,10977,14243,39.0847274,-75.6273547
2023,19934,19934,ZCTA,Sussex,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,14.2,12.7,15.8,%,Crude prevalence,10977,14243,39.0847274,-75.6273547
2023,19936,19936,ZCTA,Sussex,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,27.2,23.7,31.0,%,Crude prevalence,250,329,39.2186348,-75.5851142
2023,19936,19936,ZCTA,Sussex,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,18.8,16.6,21.0,%,Crude prevalence,250,329,39.2186348,-75.5851142
2023,19936,19936,ZCTA,Sussex,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,18.1,15.8,20.4,%,Crude prevalence,250,329,39.2186348,-75.5851142
